3,0.009226
3,0.003364
3,0.003341
3,0.003275
3,0.002241
3,0.001623
3,0.001581
3,0.000873
3,0.000111
3,0.000067
3,0.000043
3,0.000055
3,0.000077
3,0.000076
3,0.000047
3,0.000053
3,0.000054
3,0.000057
3,0.000047
3,0.000058
3,0.000046
3,0.000045
3,0.000056
3,0.000042
3,0.000047
3,0.000052
3,0.000081
3,0.000040
3,0.000050
3,0.000043
3,0.000044
3,0.000045
3,0.000043
3,0.000044
3,0.000044
3,0.000042
3,0.000048
3,0.000038
3,0.000043
3,0.000044
3,0.000041
3,0.000042
3,0.000048
3,0.000044
3,0.000051
3,0.000042
3,0.000052
3,0.000043
3,0.000041
3,0.000043
3,0.000043
3,0.000044
3,0.000072
3,0.000039
3,0.000046
3,0.000040
3,0.000042
3,0.000041
3,0.000042
3,0.000038
3,0.000044
3,0.000044
3,0.000046
3,0.000041
3,0.000040
3,0.000044
3,0.000040
3,0.000041
3,0.000042
3,0.000046
3,0.000044
3,0.000045
3,0.000075
3,0.000047
3,0.000041
3,0.000043
3,0.000044
3,0.000042
3,0.000043
3,0.000043
3,0.000047
3,0.000046
3,0.000055
3,0.000057
3,0.000043
3,0.000044
3,0.000052
3,0.000045
3,0.000045
3,0.000042
3,0.000043
3,0.000042
3,0.000042
3,0.000044
3,0.000042
3,0.000047
3,0.000036
3,0.000047
3,0.000041
3,0.000042
3,0.000043
3,0.000042
3,0.000047
3,0.000040
3,0.000044
3,0.000044
3,0.000044
3,0.000043
3,0.000055
3,0.000049
3,0.000045
3,0.000054
3,0.000072
3,0.000057
3,0.000043
3,0.000042
3,0.000043
3,0.000042
3,0.000041
3,0.000037
3,0.000041
3,0.000039
3,0.000043
3,0.000044
3,0.000045
3,0.000041
3,0.000041
3,0.000045
3,0.000046
3,0.000040
3,0.000042
3,0.000040
3,0.000044
3,0.000043
3,0.000046
3,0.000036
3,0.000040
3,0.000047
3,0.000050
3,0.000043
3,0.000042
3,0.000045
3,0.000046
3,0.000044
3,0.000043
3,0.000045
3,0.000042
3,0.000042
3,0.000042
3,0.000040
3,0.000046
3,0.000045
3,0.000052
3,0.000052
3,0.000044
3,0.000047
3,0.000039
3,0.000041
3,0.000043
3,0.000048
3,0.000049
3,0.000044
3,0.000042
3,0.000045
3,0.000050
3,0.000042
3,0.000041
3,0.000044
3,0.000053
3,0.000042
3,0.000042
3,0.000042
3,0.000047
3,0.000040
3,0.000046
3,0.000058
3,0.000043
3,0.000037
3,0.000045
3,0.000042
3,0.000044
3,0.000059
3,0.000043
3,0.000041
3,0.000041
3,0.000045
3,0.000066
3,0.000051
3,0.000048
3,0.000045
3,0.000044
3,0.000043
3,0.000043
3,0.000050
3,0.000044
3,0.000045
3,0.000047
3,0.000044
3,0.000044
3,0.000045
3,0.000042
3,0.000041
3,0.000036
3,0.000037
3,0.000043
3,0.000043
3,0.000045
3,0.000045
3,0.000041
3,0.000042
3,0.000055
3,0.000049
3,0.000044
3,0.000040
3,0.000043
3,0.000042
3,0.000048
3,0.000048
3,0.000041
3,0.000043
3,0.000042
3,0.000036
3,0.000044
3,0.000044
3,0.000048
3,0.000043
3,0.000038
3,0.000042
3,0.000044
3,0.000075
3,0.000043
3,0.000050
3,0.000047
3,0.000043
3,0.000042
3,0.000047
3,0.000046
3,0.000043
3,0.000046
3,0.000046
3,0.000045
3,0.000044
3,0.000043
3,0.000043
3,0.000048
3,0.000061
3,0.000049
3,0.000049
3,0.000044
3,0.000042
3,0.000045
3,0.000046
3,0.000044
3,0.000081
3,0.000042
3,0.000041
3,0.000076
3,0.000041
3,0.000041
3,0.000042
3,0.000044
3,0.000046
3,0.000045
3,0.000041
3,0.000042
3,0.000040
3,0.000040
3,0.000046
3,0.000041
3,0.000041
3,0.000041
3,0.000039
3,0.000043
3,0.000042
3,0.000060
3,0.000058
3,0.000048
3,0.000045
3,0.000044
3,0.000042
3,0.000042
3,0.000040
3,0.000041
3,0.000041
3,0.000045
3,0.000043
3,0.000043
3,0.000042
3,0.000042
3,0.000043
3,0.000037
3,0.000043
3,0.000043
3,0.000041
3,0.000041
3,0.000042
3,0.000047
3,0.000058
3,0.000041
3,0.000043
3,0.000036
3,0.000045
3,0.000039
3,0.000040
3,0.000041
3,0.000044
3,0.000043
3,0.000043
3,0.000044
3,0.000044
3,0.000039
3,0.000043
3,0.000047
3,0.000048
3,0.000043
3,0.000044
3,0.000042
3,0.000045
3,0.000044
3,0.000045
3,0.000044
3,0.000043
3,0.000037
3,0.000042
3,0.000036
3,0.000043
3,0.000037
3,0.000045
3,0.000044
3,0.000040
3,0.000041
3,0.000042
3,0.000044
3,0.000060
3,0.000043
3,0.000040
3,0.000042
3,0.000040
3,0.000041
3,0.000044
3,0.000044
3,0.000039
3,0.000043
3,0.000042
3,0.000045
3,0.000045
3,0.000044
3,0.000039
3,0.000043
3,0.000036
3,0.000041
3,0.000044
3,0.000042
3,0.000046
3,0.000042
3,0.000043
3,0.000044
3,0.000040
3,0.000041
3,0.000042
3,0.000038
3,0.000039
3,0.000044
3,0.000052
3,0.000044
3,0.000044
3,0.000041
3,0.000048
3,0.000046
3,0.000041
3,0.000039
3,0.000042
3,0.000039
3,0.000045
3,0.000044
3,0.000041
3,0.000042
3,0.000045
3,0.000041
3,0.000041
3,0.000045
3,0.000043
3,0.000040
3,0.000045
3,0.000045
3,0.000042
3,0.000041
3,0.000040
3,0.000039
3,0.000041
3,0.000047
3,0.000039
3,0.000039
3,0.000039
3,0.000042
3,0.000039
3,0.000042
3,0.000037
3,0.000037
3,0.000041
3,0.000042
3,0.000047
3,0.000041
3,0.000036
3,0.000042
3,0.000045
3,0.000042
3,0.000042
3,0.000039
3,0.000043
3,0.000043
3,0.000040
3,0.000043
3,0.000040
3,0.000040
3,0.000038
3,0.000042
3,0.000042
3,0.000041
3,0.000042
3,0.000042
3,0.000040
3,0.000045
3,0.000042
3,0.000047
3,0.000045
3,0.000041
3,0.000053
3,0.000050
3,0.000047
3,0.000038
3,0.000044
3,0.000041
3,0.000040
3,0.000042
3,0.000039
3,0.000041
3,0.000042
3,0.000043
3,0.000042
3,0.000045
3,0.000042
3,0.000045
3,0.000040
3,0.000051
3,0.000043
3,0.000042
3,0.000041
3,0.000045
3,0.000037
3,0.000049
3,0.000046
3,0.000046
3,0.000042
3,0.000043
3,0.000041
3,0.000039
3,0.000044
3,0.000046
3,0.000041
3,0.000041
3,0.000042
3,0.000058
3,0.000043
3,0.000042
3,0.000040
3,0.000042
3,0.000044
3,0.000040
3,0.000047
3,0.000042
3,0.000059
3,0.000036
3,0.000041
3,0.000047
3,0.000042
3,0.000043
3,0.000044
3,0.000044
3,0.000046
3,0.000044
3,0.000043
3,0.000043
3,0.000041
3,0.000043
3,0.000049
3,0.000046
3,0.000042
3,0.000042
3,0.000043
3,0.000042
3,0.000036
3,0.000039
3,0.000042
3,0.000042
3,0.000037
3,0.000043
3,0.000043
3,0.000039
3,0.000038
3,0.000037
3,0.000040
3,0.000043
3,0.000040
3,0.000042
3,0.000054
3,0.000041
3,0.000038
3,0.000043
3,0.000049
3,0.000041
3,0.000041
3,0.000041
3,0.000041
3,0.000053
3,0.000045
3,0.000045
3,0.000045
3,0.000042
3,0.000050
3,0.000043
3,0.000043
3,0.000038
3,0.000042
3,0.000041
3,0.000046
3,0.000041
3,0.000041
3,0.000046
3,0.000046
3,0.000041
3,0.000043
3,0.000042
3,0.000042
3,0.000043
3,0.000040
3,0.000042
3,0.000042
3,0.000043
3,0.000040
3,0.000042
3,0.000041
3,0.000041
3,0.000040
3,0.000040
3,0.000047
3,0.000041
3,0.000037
3,0.000046
3,0.000054
3,0.000042
3,0.000037
3,0.000044
3,0.000042
3,0.000043
3,0.000041
3,0.000045
3,0.000042
3,0.000043
3,0.000041
3,0.000047
3,0.000038
3,0.000036
3,0.000043
3,0.000042
3,0.000041
3,0.000040
3,0.000045
3,0.000043
3,0.000046
3,0.000043
3,0.000046
3,0.000043
3,0.000038
3,0.000043
3,0.000042
3,0.000045
3,0.000037
3,0.000039
3,0.000049
3,0.000041
3,0.000042
3,0.000042
3,0.000040
3,0.000041
3,0.000039
3,0.000040
3,0.000046
3,0.000045
3,0.000048
3,0.000042
3,0.000048
3,0.000042
3,0.000043
3,0.000043
3,0.000039
3,0.000045
3,0.000046
3,0.000041
3,0.000037
3,0.000049
3,0.000046
3,0.000044
3,0.000039
3,0.000042
3,0.000054
3,0.000047
3,0.000043
3,0.000047
3,0.000045
3,0.000039
3,0.000040
3,0.000045
3,0.000042
3,0.000042
3,0.000043
3,0.000042
3,0.000041
3,0.000045
3,0.000046
3,0.000044
3,0.000050
3,0.000048
3,0.000038
3,0.000042
3,0.000046
3,0.000043
3,0.000047
3,0.000038
3,0.000046
3,0.000041
3,0.000043
3,0.000043
3,0.000044
3,0.000042
3,0.000041
3,0.000042
3,0.000043
3,0.000044
3,0.000045
3,0.000043
3,0.000044
3,0.000042
3,0.000045
3,0.000041
3,0.000040
3,0.000039
3,0.000043
3,0.000041
3,0.000043
3,0.000045
3,0.000041
3,0.000048
3,0.000049
3,0.000047
3,0.000060
3,0.000046
3,0.000042
3,0.000043
3,0.000040
3,0.000041
3,0.000042
3,0.000043
3,0.000042
3,0.000042
3,0.000040
3,0.000040
3,0.000041
3,0.000047
3,0.000036
3,0.000036
3,0.000044
3,0.000041
3,0.000044
3,0.000039
3,0.000042
3,0.000041
3,0.000046
3,0.000041
3,0.000038
3,0.000044
3,0.000037
3,0.000039
3,0.000044
3,0.000041
3,0.000038
3,0.000045
3,0.000038
3,0.000043
3,0.000043
3,0.000041
3,0.000043
3,0.000045
3,0.000041
3,0.000036
3,0.000065
3,0.000047
3,0.000052
3,0.000047
3,0.000043
3,0.000059
3,0.000043
3,0.000038
3,0.000036
3,0.000043
3,0.000044
3,0.000043
3,0.000036
3,0.000043
3,0.000041
3,0.000044
3,0.000044
3,0.000047
3,0.000042
3,0.000040
3,0.000046
3,0.000043
3,0.000037
3,0.000042
3,0.000044
3,0.000041
3,0.000043
3,0.000042
3,0.000045
3,0.000043
3,0.000043
3,0.000042
3,0.000043
3,0.000042
3,0.000041
3,0.000037
3,0.000075
3,0.000050
3,0.000043
3,0.000041
3,0.000045
3,0.000043
3,0.000042
3,0.000041
3,0.000046
3,0.000041
3,0.000048
3,0.000044
3,0.000043
3,0.000041
3,0.000043
3,0.000046
3,0.000046
3,0.000044
3,0.000043
3,0.000041
3,0.000041
3,0.000062
3,0.000048
3,0.000041
3,0.000043
3,0.000042
3,0.000048
3,0.000037
3,0.000042
3,0.000046
3,0.000041
3,0.000048
3,0.000048
3,0.000044
3,0.000044
3,0.000041
3,0.000042
3,0.000048
3,0.000040
3,0.000041
3,0.000041
3,0.000036
3,0.000040
3,0.000043
3,0.000042
3,0.000048
3,0.000043
3,0.000044
3,0.000040
3,0.000042
3,0.000051
3,0.000047
3,0.000049
3,0.000043
3,0.000044
3,0.000037
3,0.000040
3,0.000039
3,0.000042
3,0.000058
3,0.000045
3,0.000040
3,0.000048
3,0.000042
3,0.000044
3,0.000039
3,0.000038
3,0.000045
3,0.000041
3,0.000043
3,0.000045
3,0.000042
3,0.000040
3,0.000045
3,0.000043
3,0.000043
3,0.000044
3,0.000044
3,0.000041
3,0.000041
3,0.000051
3,0.000049
3,0.000041
3,0.000047
3,0.000043
3,0.000041
3,0.000039
3,0.000039
3,0.000041
3,0.000039
3,0.000042
3,0.000038
3,0.000040
3,0.000039
3,0.000048
3,0.000046
3,0.000043
3,0.000043
3,0.000050
3,0.000043
3,0.000041
3,0.000045
3,0.000047
3,0.000039
3,0.000049
3,0.000043
3,0.000044
3,0.000047
3,0.000043
3,0.000043
3,0.000050
3,0.000042
3,0.000042
3,0.000045
3,0.000041
3,0.000040
3,0.000036
3,0.000042
3,0.000043
3,0.000042
3,0.000041
3,0.000038
3,0.000041
3,0.000042
3,0.000041
3,0.000043
3,0.000042
3,0.000042
3,0.000041
3,0.000042
3,0.000042
3,0.000043
3,0.000045
3,0.000043
3,0.000040
3,0.000043
3,0.000042
3,0.000043
3,0.000040
3,0.000044
3,0.000043
3,0.000039
3,0.000067
3,0.000068
3,0.000066
3,0.000060
3,0.000045
3,0.000041
3,0.000046
3,0.000048
3,0.000043
3,0.000041
3,0.000039
3,0.000043
3,0.000041
3,0.000040
3,0.000039
3,0.000045
3,0.000041
3,0.000042
3,0.000042
3,0.000040
3,0.000039
3,0.000044
3,0.000042
3,0.000043
3,0.000046
3,0.000042
3,0.000038
3,0.000041
3,0.000041
3,0.000040
3,0.000048
3,0.000042
3,0.000041
3,0.000046
3,0.000043
3,0.000041
3,0.000047
3,0.000043
3,0.000040
3,0.000048
3,0.000044
3,0.000046
3,0.000045
3,0.000047
3,0.000045
3,0.000044
3,0.000042
3,0.000041
3,0.000041
3,0.000036
3,0.000042
3,0.000045
3,0.000041
3,0.000041
3,0.000044
3,0.000046
3,0.000044
3,0.000046
3,0.000040
3,0.000044
3,0.000040
3,0.000039
3,0.000043
3,0.000043
3,0.000055
3,0.000043
3,0.000041
3,0.000043
3,0.000047
3,0.000047
3,0.000047
3,0.000042
3,0.000041
3,0.000042
3,0.000041
3,0.000041
3,0.000044
3,0.000046
3,0.000041
3,0.000041
3,0.000040
3,0.000042
3,0.000043
3,0.000041
3,0.000042
3,0.000051
3,0.000043
